n,algorithm,comparisons,swaps
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,select_quick_sort,1648,1229
300,quick_sort,2273,1302
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,quick_sort,2273,1302
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,quick_sort,2273,1302
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,select_quick_sort,1648,1229
300,quick_sort,2273,1302
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,select_quick_sort,1648,1229
300,quick_sort,2273,1302
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,select_quick_sort,1648,1229
300,quick_sort,2273,1302
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
300,quick_sort,2273,1302
300,select_quick_sort,1648,1229
300,dual_pivot_quick_sort,1648,1229
300,select_dual_pivot_quick_sort,1960,1878
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,quick_sort,3415,1910
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,quick_sort,3415,1910
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,dual_pivot_quick_sort,2186,1816
400,select_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,quick_sort,3415,1910
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,quick_sort,3415,1910
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,quick_sort,3415,1910
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,quick_sort,3415,1910
400,dual_pivot_quick_sort,2186,1816
400,select_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,dual_pivot_quick_sort,2186,1816
400,select_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,quick_sort,3415,1910
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,quick_sort,3415,1910
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,quick_sort,3415,1910
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
400,dual_pivot_quick_sort,2186,1816
400,quick_sort,3415,1910
400,select_dual_pivot_quick_sort,3212,3264
400,select_quick_sort,2186,1816
