n,c,error_inverse,error_gauss
20,10.0,5.087681048627601e-16,5.364801682161499e-16
20,10.0,4.877405731848759e-16,5.671925051606764e-16
20,10.0,4.47545209131181e-16,4.703730774727712e-16
20,10.0,5.404859424301949e-16,5.715222817774256e-16
20,10.0,3.5975337699988616e-16,4.6510262453954645e-16
20,10.0,3.657001166779273e-16,3.5975337699988616e-16
20,10.0,5.926969055564841e-16,5.606351459942525e-16
20,10.0,3.5631068175681536e-16,5.85372920201624e-16
20,10.0,5.427616827793498e-16,4.447825579847492e-16
20,10.0,4.79456982598085e-16,4.056494230840781e-16
20,10.0,6.15648449243079e-16,6.201368327193953e-16
20,10.0,5.347542221830667e-16,3.5889579919611533e-16
20,10.0,4.198346204284728e-16,3.1985215122904827e-16
20,10.0,8.7136595140917915e-16,9.1483994044473e-16
20,10.0,3.805652793121308e-16,3.439900227959406e-16
20,10.0,3.9252311467094373e-16,3.6060891537096825e-16
20,10.0,6.483170143248366e-16,7.069776086746845e-16
20,10.0,4.74936748511455e-16,4.611102534756203e-16
20,10.0,5.289603976864219e-16,3.519599608236525e-16
20,10.0,4.729862813444184e-16,7.113229329843193e-16
20,10.0,4.826598036641129e-16,3.188872858294072e-16
20,10.0,5.644695297351525e-16,5.800848902387804e-16
20,10.0,4.858415111783878e-16,5.528866075183428e-16
20,10.0,6.353541660708337e-16,7.775525243622074e-16
20,10.0,6.870836542723158e-16,4.1614855592600613e-16
20,10.0,5.063396036227354e-16,4.543783556006069e-16
20,10.0,4.454748269764082e-16,5.165818938893381e-16
20,10.0,3.3766115072321297e-16,4.4200263976433584e-16
20,10.0,7.047949001350363e-16,5.55666346546344e-16
20,10.0,4.033640560360252e-16,4.845713351197033e-16
20,10.0,4.703730774727712e-16,6.839370328420385e-16
20,10.0,5.165818938893381e-16,4.3920512659784095e-16
20,10.0,2.5438405243138006e-16,2.342018036142089e-16
20,10.0,5.105819006508713e-16,5.020614614978941e-16
20,10.0,4.205679565688805e-16,4.852068387831067e-16
20,10.0,5.606351459942525e-16,4.839349969133126e-16
20,10.0,4.406061034464155e-16,4.775249788392735e-16
20,10.0,4.570830125558456e-16,4.3568297570458958e-16
20,10.0,4.440892098500626e-16,4.755851266270182e-16
20,10.0,3.9720546451956367e-16,4.736373295277993e-16
20,10.0,4.256659361141682e-16,5.500928220419918e-16
20,10.0,5.307051865840292e-16,6.121347318850488e-16
20,10.0,4.1466495563875715e-16,4.958858087295524e-16
20,10.0,4.321321180007179e-16,3.3766115072321297e-16
20,10.0,3.1694874333121784e-16,4.3426611674686075e-16
20,10.0,5.020614614978941e-16,4.61778045648074e-16
20,10.0,7.517611873999551e-16,4.516575026604739e-16
20,10.0,7.056687937132856e-16,4.697175049207787e-16
20,10.0,9.485749680535094e-16,9.5891396519617e-16
20,10.0,3.412920201770619e-16,3.5717446649531166e-16
20,10.0,4.0792198665315547e-16,3.1106063782808444e-16
20,10.0,4.3709524189038457e-16,4.496060575246783e-16
20,10.0,5.093734210850115e-16,6.382575513354998e-16
20,10.0,3.723801229870909e-16,3.1985215122904827e-16
20,10.0,3.030319120957121e-16,4.285518399176076e-16
20,10.0,5.341776675979751e-16,4.697175049207787e-16
20,10.0,3.5717446649531166e-16,3.7072140595260095e-16
20,10.0,3.9720546451956367e-16,4.1466495563875715e-16
20,10.0,4.4200263976433584e-16,3.5803616730494477e-16
20,10.0,3.98754029708303e-16,4.2998752849492583e-16
20,10.0,5.260395559362034e-16,5.336004900468223e-16
20,10.0,3.1006841635969763e-16,3.948712300201049e-16
20,10.0,7.615353076869675e-16,9.175306519624008e-16
20,10.0,5.56774356313731e-16,4.890025172686938e-16
20,10.0,3.773125249565729e-16,4.0488906735825987e-16
20,10.0,4.0640835625101184e-16,3.640109616122045e-16
20,10.0,3.6654177513682335e-16,4.509747244882933e-16
20,10.0,5.195559074876494e-16,6.848375428210545e-16
20,10.0,3.8218127502839273e-16,4.523392502223303e-16
20,10.0,3.901608678537189e-16,7.30557120414681e-16
20,10.0,4.952640080978613e-16,5.584322488853784e-16
20,10.0,3.5108334685767007e-16,5.633766544994711e-16
20,10.0,4.996003610813204e-16,6.416282295162951e-16
20,10.0,5.093734210850115e-16,6.196397289659849e-16
20,10.0,4.4200263976433584e-16,4.2494139782533216e-16
20,10.0,3.979805003092567e-16,5.774227151509701e-16
20,10.0,4.755851266270182e-16,4.631107411915238e-16
20,10.0,4.314184393666808e-16,4.940180589338314e-16
20,10.0,3.4932351950072765e-16,4.6510262453954645e-16
20,10.0,5.790214889958144e-16,5.438959822042073e-16
20,10.0,3.8459253727671276e-16,5.688200336284365e-16
20,10.0,3.1985215122904827e-16,3.502045386036269e-16
20,10.0,5.869500391447204e-16,7.34763010780095e-16
20,10.0,7.431033801933e-16,5.461575137144e-16
20,10.0,3.439900227959406e-16,3.7320671695199283e-16
20,10.0,3.885780586188048e-16,4.597717593501617e-16
20,10.0,4.1910000110727263e-16,4.58429357187708e-16
20,10.0,7.224984789788255e-16,8.036665142642833e-16
20,10.0,5.478475358467051e-16,5.01447318807467e-16
20,10.0,5.23691153334427e-16,3.5975337699988616e-16
20,10.0,4.489201592495935e-16,4.1392116139754013e-16
20,10.0,4.385029596794321e-16,5.135906591666907e-16
20,10.0,3.6821932062951477e-16,3.519599608236525e-16
20,10.0,4.033640560360252e-16,3.1694874333121784e-16
20,10.0,4.2494139782533216e-16,3.7155169009665e-16
20,10.0,4.0488906735825987e-16,2.7976739077293704e-16
20,10.0,5.489713268447767e-16,6.176473131037029e-16
20,10.0,6.596257219332524e-16,5.517707908259862e-16
20,10.0,4.61778045648074e-16,4.788138475230813e-16
20,10.0,3.98754029708303e-16,2.730787568572e-16
20,10.0,5.661048867003676e-16,2.0621477437872915e-16
20,10.0,4.1836409184574146e-16,5.472847750039305e-16
20,10.0,8.531397567707322e-16,6.3438341811491e-16
20,10.0,5.589837870434035e-16,6.372912259496283e-16
20,10.0,5.800848902387804e-16,6.211298466984589e-16
20,10.0,6.186443231361874e-16,7.233509848552942e-16
20,10.0,3.805652793121308e-16,2.92686460100812e-16
20,10.0,3.2177320244274193e-16,3.554447978966673e-16
20,10.0,3.8379046646150005e-16,4.958858087295524e-16
20,10.0,5.008324230288946e-16,6.902159307373502e-16
20,10.0,4.328446199157272e-16,4.0640835625101184e-16
20,10.0,4.940180589338314e-16,6.794165799203995e-16
20,10.0,6.554078232643619e-16,6.211298466984589e-16
20,10.0,4.2421562206446764e-16,5.478475358467051e-16
20,10.0,2.947845977841313e-16,4.946414258176871e-16
20,10.0,3.5803616730494477e-16,4.1018195955169566e-16
20,10.0,5.242792401601901e-16,3.7072140595260095e-16
20,10.0,4.971270767759187e-16,4.523392502223303e-16
20,10.0,3.7155169009665e-16,4.2927028441178026e-16
20,10.0,3.623139315696182e-16,3.773125249565729e-16
20,10.0,5.353301558149145e-16,6.77599954797753e-16
20,10.0,3.3027968761353313e-16,4.1317602818954126e-16
20,10.0,6.85736870250964e-16,5.661048867003676e-16
20,10.0,5.117875266520903e-16,6.324374521249838e-16
20,10.0,5.09978018830275e-16,7.947987303456223e-16
20,10.0,4.664258210240747e-16,4.1168171577819285e-16
20,10.0,4.205679565688805e-16,4.807406715958909e-16
20,10.0,2.9686790708185334e-16,4.4130492403375385e-16
20,10.0,5.20740757162067e-16,4.1614855592600613e-16
20,10.0,2.947845977841313e-16,2.8844440295753455e-16
20,10.0,5.747482092719373e-16,7.691850745534255e-16
20,10.0,5.171780647673481e-16,5.364801682161499e-16
20,10.0,4.3426611674686075e-16,5.942545873637355e-16
20,10.0,2.8844440295753455e-16,2.3551386880256624e-16
20,10.0,3.236828524569469e-16,2.9790409838967276e-16
20,10.0,3.236828524569469e-16,5.864248041051681e-16
20,10.0,5.528866075183428e-16,4.927689594407735e-16
20,10.0,7.275985315496199e-16,7.01727702304055e-16
20,10.0,4.657646926676369e-16,4.47545209131181e-16
20,10.0,2.92686460100812e-16,4.736373295277993e-16
20,10.0,4.864753555590494e-16,5.195559074876494e-16
20,10.0,3.554447978966673e-16,5.410557748946589e-16
20,10.0,6.516356605792057e-16,5.020614614978941e-16
20,10.0,5.56774356313731e-16,5.650151746472197e-16
20,10.0,3.8778423131653424e-16,3.614624287906422e-16
20,10.0,5.081620675959989e-16,5.617333549722722e-16
20,10.0,3.0099126994644803e-16,4.47545209131181e-16
20,10.0,4.2711132545550575e-16,5.002167713849564e-16
20,10.0,7.822937422276161e-16,6.478415342357006e-16
20,10.0,6.216257588307091e-16,8.169763041403589e-16
20,10.0,3.673815053900475e-16,4.2276033262255756e-16
20,10.0,2.9790409838967276e-16,3.9252311467094373e-16
20,10.0,3.723801229870909e-16,3.7320671695199283e-16
20,10.0,6.070798581388954e-16,6.221212756561689e-16
20,10.0,6.382575513354998e-16,6.707437923744493e-16
20,10.0,4.2494139782533216e-16,5.057306561942086e-16
20,10.0,1.0940063549358402e-15,8.937122951690182e-16
20,10.0,6.075872379668168e-16,6.324374521249838e-16
20,10.0,3.640109616122045e-16,2.7755575615628914e-16
20,10.0,3.979805003092567e-16,3.5803616730494477e-16
20,10.0,4.597717593501617e-16,4.946414258176871e-16
20,10.0,4.564083509149711e-16,6.255789036560346e-16
20,10.0,5.693615092709196e-16,5.926969055564841e-16
20,10.0,3.789423922623494e-16,5.195559074876494e-16
20,10.0,3.5803616730494477e-16,3.9252311467094373e-16
20,10.0,5.752841051545771e-16,5.768888059150691e-16
20,10.0,3.789423922623494e-16,3.690552338974009e-16
20,10.0,3.4219371797089426e-16,3.789423922623494e-16
20,10.0,3.3306690738754696e-16,3.853929388444262e-16
20,10.0,4.965068306494546e-16,5.848462687947774e-16
20,10.0,5.219229170424792e-16,7.747734153070907e-16
20,10.0,4.2421562206446764e-16,5.999314860941094e-16
20,10.0,5.500928220419918e-16,4.3426611674686075e-16
20,10.0,4.3426611674686075e-16,5.399155085589337e-16
20,10.0,4.2927028441178026e-16,4.2494139782533216e-16
20,10.0,3.8698877564543325e-16,3.339908118180928e-16
20,10.0,2.3940692376154063e-16,4.2783218896497593e-16
20,10.0,5.731375151869636e-16,4.664258210240747e-16
20,10.0,6.236054637113683e-16,5.633766544994711e-16
20,10.0,5.617333549722722e-16,6.401858262767177e-16
20,10.0,5.421936431859632e-16,6.211298466984589e-16
20,10.0,5.093734210850115e-16,4.820209419629775e-16
20,10.0,5.075553067018772e-16,5.811463456374356e-16
20,10.0,5.540001768389157e-16,4.399061727369024e-16
20,10.0,4.762326219937488e-16,5.937358141637067e-16
20,10.0,3.1597501217190306e-16,3.813741331030777e-16
20,10.0,4.775249788392735e-16,5.7635440208947e-16
20,10.0,4.0183325713214166e-16,4.1762688582478505e-16
20,10.0,5.075553067018772e-16,5.947729080792495e-16
20,10.0,7.47650925940008e-16,7.043575467574348e-16
20,10.0,3.3491216753219436e-16,4.2130001622920406e-16
20,10.0,3.4219371797089426e-16,3.6654177513682335e-16
20,10.0,3.430930459816227e-16,5.254534392573277e-16
20,10.0,6.275461377686122e-16,5.589837870434035e-16
20,10.0,5.421936431859632e-16,5.540001768389157e-16
20,10.0,5.382005793715205e-16,6.260712916926396e-16
20,10.0,4.399061727369024e-16,3.773125249565729e-16
20,10.0,4.657646926676369e-16,5.500928220419918e-16
20,10.0,4.989831893063952e-16,7.675809329230001e-16
20,10.0,3.6485651666928703e-16,5.051209746510444e-16
20,10.0,5.650151746472197e-16,4.902612130890297e-16
20,10.0,6.753223014464259e-16,7.034820242975254e-16
20,10.0,5.147892387644516e-16,4.0106566663730006e-16
20,10.0,7.126213635136307e-16,6.030054506389723e-16
20,10.0,5.09978018830275e-16,5.008324230288946e-16
20,10.0,6.091068416023228e-16,6.131407058289217e-16
20,10.0,4.877405731848759e-16,5.353301558149145e-16
20,10.0,4.4130492403375385e-16,4.1018195955169566e-16
20,10.0,5.784890553301126e-16,5.611845191255731e-16
20,10.0,4.61778045648074e-16,4.788138475230813e-16
20,10.0,3.8298671591131183e-16,4.624448734981918e-16
20,1000.0,4.682983361612992e-15,7.11582808630687e-15
20,1000.0,2.4489416146455475e-14,2.7243343823348645e-14
20,1000.0,4.385934618484519e-14,4.2035285505411627e-14
20,1000.0,8.791396202482778e-15,4.69632213272594e-15
20,1000.0,4.4027139542662434e-14,4.848164840095576e-14
20,1000.0,5.857939004215903e-15,2.7804382516369457e-15
20,1000.0,3.528735208780529e-14,4.1370625372414234e-14
20,1000.0,1.7729118074098107e-14,2.0308677104823877e-14
20,1000.0,5.700590369437798e-14,5.6388838378881267e-14
20,1000.0,4.917260371552344e-14,4.4308331880834975e-14
20,1000.0,1.7445044998080114e-14,1.7511335582819684e-14
20,1000.0,1.5249469961209768e-14,1.3219954734077478e-14
20,1000.0,2.060377721155449e-14,2.0314229758055906e-14
20,1000.0,1.1709669136190652e-14,1.4768052965449495e-14
20,1000.0,1.7612140798434704e-14,1.6821839003631327e-14
20,1000.0,1.0037914340622884e-14,7.724152790953623e-15
20,1000.0,2.266508816395654e-14,2.1454783470532785e-14
20,1000.0,3.942151675526188e-15,4.2353953446177095e-15
20,1000.0,2.8377265760633258e-14,2.6308537828429943e-14
20,1000.0,2.1228904220224103e-14,2.1424859444143345e-14
20,1000.0,1.1745404036935182e-14,1.2626316112172578e-14
20,1000.0,3.7393128964328837e-14,3.718051379211385e-14
20,1000.0,6.4415901464331944e-15,7.779328851648814e-15
20,1000.0,6.828729036934842e-15,8.478026782199738e-15
20,1000.0,1.4244122465874976e-14,1.5339329232872877e-14
20,1000.0,1.8467384515671782e-14,1.8517658076959492e-14
20,1000.0,4.496279889925835e-14,4.549874924711629e-14
20,1000.0,2.0040678840065463e-14,2.1818636630128666e-14
20,1000.0,9.762389979508782e-15,5.7508588188033895e-15
20,1000.0,2.4283194325555816e-15,2.250770118363087e-15
20,1000.0,1.2502511282520143e-14,1.229042462237085e-14
20,1000.0,2.869448674962546e-14,2.8318653489994283e-14
20,1000.0,4.878163818903336e-15,7.568920534088541e-15
20,1000.0,8.126498859819201e-15,9.967305064623596e-16
20,1000.0,4.4586202811598005e-15,1.1781553660459839e-14
20,1000.0,2.065277442507425e-14,2.0896627089184357e-14
20,1000.0,3.627899001563689e-15,1.2555832171853906e-15
20,1000.0,8.35061906874027e-15,9.872373819910589e-15
20,1000.0,2.7269391858026222e-14,2.7690117393996283e-14
20,1000.0,1.38723688614694e-14,1.4272563625397668e-14
20,1000.0,2.5929495829053093e-14,2.5556432135607555e-14
20,1000.0,3.791010919814905e-14,3.8229317164545046e-14
20,1000.0,3.980734032013075e-15,1.4762209355896037e-15
20,1000.0,4.681743491339034e-14,4.72895584369931e-14
20,1000.0,9.059855252058184e-15,1.4057808602677287e-14
20,1000.0,4.4447761805437085e-15,3.4514367973960468e-15
20,1000.0,7.6129248407203e-15,6.988807643826442e-15
20,1000.0,3.0188595235273937e-14,2.7268849444423597e-14
20,1000.0,6.325348926081327e-15,3.090730095650652e-15
20,1000.0,3.146459019361876e-15,4.275223666128068e-15
20,1000.0,3.4684476073050932e-15,8.090167070589818e-16
20,1000.0,3.719022595537584e-14,3.5988183741354994e-14
20,1000.0,1.1838955246775083e-14,1.4316453971510954e-14
20,1000.0,2.5134821581746853e-14,2.637362778264135e-14
20,1000.0,6.753055094398921e-14,6.454062670723673e-14
20,1000.0,2.5308409906475763e-14,2.425815713982825e-14
20,1000.0,5.4232866328159284e-14,5.5148813136108284e-14
20,1000.0,8.152394204457378e-15,8.478790029769715e-15
20,1000.0,2.7230265196508114e-14,3.3945057630579634e-14
20,1000.0,3.7155169009665e-15,1.9500143799977883e-15
20,1000.0,2.480189533823402e-14,2.778850749822443e-14
20,1000.0,3.1209078161271974e-14,3.0620516591657766e-14
20,1000.0,2.9135095281516925e-14,2.911960709561039e-14
20,1000.0,7.87429153323469e-15,9.212610321621544e-15
20,1000.0,1.9433660447135514e-15,2.073770606556791e-15
20,1000.0,2.4565801279300335e-15,1.0059625390534328e-15
20,1000.0,2.3225191677213763e-14,2.5348788998086975e-14
20,1000.0,5.525297913420882e-15,5.431759765752536e-15
20,1000.0,2.5096345286285328e-14,2.3473262962272764e-14
20,1000.0,1.8226602774823357e-14,1.8036084741836092e-14
20,1000.0,2.9988765960860106e-14,2.8912145270359475e-14
20,1000.0,3.7104178360283226e-14,3.7708508886220744e-14
20,1000.0,2.6088870980260703e-14,2.9049977791600446e-14
20,1000.0,1.938692286807143e-14,1.9210644262622213e-14
20,1000.0,1.2282097809449653e-14,1.5601932208487667e-14
20,1000.0,1.8029420311192292e-14,1.9300868860066522e-14
20,1000.0,5.561319795275335e-15,3.611212654972682e-15
20,1000.0,9.838355201486585e-15,6.552385425679229e-15
20,1000.0,2.404672335866816e-14,1.8360417116836602e-14
20,1000.0,1.7258451734985484e-14,2.1379073316911795e-14
20,1000.0,3.08873543258671e-15,1.5427706448048334e-15
20,1000.0,2.640259980984372e-14,2.3454115038115444e-14
20,1000.0,3.250538872945566e-14,2.86461099349795e-14
20,1000.0,2.214570747539067e-14,2.236332024515794e-14
20,1000.0,1.0270493122518186e-14,9.59925689849055e-15
20,1000.0,3.6015059952881496e-14,3.196909320896469e-14
20,1000.0,2.1108957395240735e-14,2.335039477538084e-14
20,1000.0,2.1072255284795507e-14,1.5208434587462624e-14
20,1000.0,3.1275989552275635e-15,2.332129105120373e-15
20,1000.0,1.5103603949630235e-14,1.1863136941239147e-14
20,1000.0,1.5002067066226396e-14,1.107989229120442e-14
20,1000.0,1.6434901093334104e-14,1.7362979458938633e-14
20,1000.0,1.1250454757151434e-14,1.0955600701439283e-14
20,1000.0,6.442355499034532e-15,3.48457959653407e-15
20,1000.0,8.154812953718269e-15,9.145670645673458e-15
20,1000.0,3.4884896401764253e-14,3.4377675453495577e-14
20,1000.0,1.901225729716445e-14,1.9992508927994292e-14
20,1000.0,3.422887985947315e-14,4.888421788166468e-14
20,1000.0,1.2153367588504809e-14,1.0502498563319491e-14
20,1000.0,2.456780820722977e-14,1.9616795750541257e-14
20,1000.0,5.431703034524792e-15,4.032112376725045e-15
20,1000.0,1.4266257867675778e-14,1.2441533906101137e-14
20,1000.0,2.261892437940158e-14,2.564706502303743e-14
20,1000.0,8.937122951690182e-15,1.3139291324590302e-14
20,1000.0,9.575408095596923e-15,1.9600719453424636e-14
20,1000.0,2.6564553878532498e-14,3.309276690294137e-14
20,1000.0,4.3692601097152e-15,2.96587514754018e-15
20,1000.0,1.44564509930922e-14,1.9328979670260113e-14
20,1000.0,3.2493631490664293e-14,3.081503955468019e-14
20,1000.0,2.226002701638495e-14,2.1522912525504014e-14
20,1000.0,1.3125071435144207e-14,1.5666029757905224e-14
20,1000.0,6.752492896832582e-15,2.7658817559500263e-15
20,1000.0,3.860023693021181e-14,4.317420960707856e-14
20,1000.0,2.1919525430222536e-14,2.2861079980505538e-14
20,1000.0,5.4025784115714076e-15,3.0343839371652523e-15
20,1000.0,1.47843194129605e-14,1.9413147235849466e-14
20,1000.0,2.6560748806434152e-14,3.00594703529361e-14
20,1000.0,2.8420321617740254e-14,2.6490070265447854e-14
20,1000.0,1.1433033368057737e-14,1.2930285750446089e-14
20,1000.0,1.4010996976098766e-14,1.3262309933441785e-14
20,1000.0,7.027282025565455e-15,8.537102522300562e-15
20,1000.0,1.5208576418725223e-14,1.2159552637797862e-14
20,1000.0,5.367532785361676e-14,5.4248069113084305e-14
20,1000.0,8.472682124045022e-15,7.803612246746304e-15
20,1000.0,1.0937133788861283e-14,7.854386543748145e-15
20,1000.0,2.0169180630353954e-14,2.6826581554150446e-14
20,1000.0,1.1914508797869975e-14,1.1023709609589244e-14
20,1000.0,3.604010353384604e-14,3.8707285296211643e-14
20,1000.0,4.8000682171447e-14,4.829994613313031e-14
20,1000.0,3.3469127347659316e-15,7.220547781444454e-15
20,1000.0,3.96619153735825e-14,3.9111417569868335e-14
20,1000.0,1.4091700087880072e-14,1.253704326694997e-14
20,1000.0,6.0630782761975905e-15,5.685653619360045e-15
20,1000.0,4.617876548022245e-14,4.460988846958424e-14
20,1000.0,4.502635368779045e-15,8.988659339932241e-15
20,1000.0,5.733095381563019e-15,6.324374521249838e-16
20,1000.0,3.5688688566802247e-14,3.5665402750236536e-14
20,1000.0,2.6118666201055742e-14,3.0083602488816636e-14
20,1000.0,1.2610002846137531e-14,1.552939710024345e-14
20,1000.0,3.4296871958761897e-14,3.948596802579037e-14
20,1000.0,3.03433519165023e-14,2.999119087473256e-14
20,1000.0,5.623254960227083e-15,7.251209866174696e-15
20,1000.0,1.2250343932191545e-14,1.134004645063983e-14
20,1000.0,6.158486275768499e-15,1.8113995494240486e-15
20,1000.0,4.728497080117438e-14,5.0293531907795256e-14
20,1000.0,4.301021765514879e-15,1.9081630212486387e-15
20,1000.0,7.70913798339918e-15,8.930224360965779e-15
20,1000.0,5.109921326480035e-15,6.302312795940705e-15
20,1000.0,2.4725840765205216e-15,9.28879225241625e-16
20,1000.0,2.878866318165035e-14,2.605014775669015e-14
20,1000.0,5.5675398884744807e-14,5.273126946589033e-14
20,1000.0,2.0166674849770443e-15,6.549374910737094e-16
